stop_id,stop_lat,stop_lon,stop_calle,stop_esquina
7280,-31.41559957354641,-64.26164582915993,Manuel Namuncura 5870,Esq. Antofagasta
7281,-31.41183053272745,-64.24140775079562,Av. Santa Ana 4349,Esq. Juan Garcia Martinez (Fte. Supermercado Vea)
7282,-31.41153007018283,-64.2374886077639,Av. Santa Ana 4075,Entre Guardia Nacional Y Agustin Roque Arias
7283,-31.41187815229392,-64.2344646675378,Av. Santa Ana 3821,Entre Juan Terrada Y Florencio Morlote
7284,-31.41263347549896,-64.2306363879572,Av. Santa Ana 3550,Entre Felix Paz Y Gaona (Fte. Mariano Max)
7285,-31.4130542447908,-64.22850235797534,Av. Santa Ana 3331,Esq. Av. Los Platanos
7286,-31.41365361433921,-64.22540059320131,Av. Santa Ana 3079,Entre Maestro Vidal Y Velez
7287,-31.41436135970557,-64.22184438918725,Av. Santa Ana 2777,Entre Espora Y Pje. Almmirante Guillermo Brown
7288,-31.41521070752031,-64.21765636644399,Av. Santa Ana 2477,Esq. Olegario Correa
7289,-31.41590303195861,-64.21410498187329,Av. Santa Ana 2139,Entre Angel Avalos Y Haedo
7290,-31.4164388427731,-64.21142951362697,Av. Santa Ana 1969,Entre Ocaña Y Ing. Juan M. Lopez
7291,-31.41806781386416,-64.20837578099851,San Luis 1627,Esq. Rio Negro
7292,-31.41545800914657,-64.2066020756187,Batalla De Cepeda 187,Entre Gregorio Luna Y Cardenas  Y Araoz
7293,-31.41415670837266,-64.20286131962584,Batalla De Cepeda 229,Esq. Av. Duarte Quiros
7294,-31.41623819045067,-64.19213744518198,Caseros 550,Entre Arturo M. Bas Y Simon Bolivar (Fte. Tribunales  I)
7295,-31.41741276870051,-64.188187068996,Caseros 223,Entre Belgrano Y Av. Velez Sarsfield
7296,-31.42054456888202,-64.18783428165912,Bv. San Juan 127,Entre Av. Velez Sarsfield Y Obispo Trejo
7297,-31.42151295784391,-64.18408916521693,Bv. Arturo Illia 164,Entre Buenos Aires E Ituzaingo
7298,-31.42249533880995,-64.18031165994478,Bv. Arturo Illia 410,Entre Obispo Salguero Y Parana
7299,-31.42306169984555,-64.17812119321243,Bv. Arturo Illia 564,Esq. Balcarce
7300,-31.42586773844161,-64.17376297811644,Av. Gdor. Amadeo Sabattini 300,Fte. Zoologico
7301,-31.42804717887625,-64.17157902850175,Av. Gdor. Amadeo Sabattini 500,Frente Aca
7302,-31.42807709007306,-64.16938857157847,Bajada Pucara 1970,Fte. Hospital Rawson
7303,-31.4247907912285,-64.17134862017492,Bv. Juan Domingo Peron 901,Fte. Nueva Terminal De Omnibus
7304,-31.42206800540122,-64.17473617063813,Bv. Juan Domingo Peron 300,Fte. Terminal De Omnibus
7305,-31.4192441246364,-64.17731547660149,San Jeronimo 571,Entre Balcarce Y Parana
7306,-31.41856153790388,-64.17966008721342,San Jeronimo 375,Entre Ob. Salguero Y Chacabuco
7307,-31.41635426707091,-64.18696975209714,27 De Abril 174,Esq. Av. Velez Sarsfield
7308,-31.41534335131746,-64.19044813882353,27 De Abril 448,Entre Av. Marcelo T. De Alvear Y Jujuy
7309,-31.41378055375808,-64.19576855878998,27 De Abril 834,Entre Gral. Artigas Y San Jose De Calazanz
7310,-31.413759008394,-64.19969014728363,Paso De Los Andes 190,Esq. Caseros
7311,-31.41669469851524,-64.20243246521638,Bv. San Juan 1288,Esq. Pje. Gdor. Pedro Frias.
7312,-31.41622547303552,-64.20611649512912,Bv. San Juan 1560,Esq. Montevideo
7313,-31.41674502154746,-64.20920901757077,Av. Santa Ana 1722,Entre Dr. Angel Roque Suarez Y Sol De Mayo (Fte. Vea)
7314,-31.41611831662454,-64.212483787495,Av. Santa Ana 1970,Esq. Ocaña
7315,-31.41555625109582,-64.21534409218883,Av. Santa Ana 2224,Entre Angel Avalos E Hipolito Vieytes
7316,-31.41482452487786,-64.21900787384702,Av. Santa Ana 2566,Entre Fragata Sarmiento Y Padro Lozano
7317,-31.41424891110632,-64.22191515320215,Av. Santa Ana 2778,Esq. Espora
7318,-31.41357958312221,-64.22540554563643,Av. Santa Ana 3050,Entre Velez Y Maestro Vidal
7319,-31.41304305563238,-64.22812274456861,Av. Santa Ana 3288,Esq. Av. Los Platanos
7320,-31.41236472270081,-64.23141901043502,Av. Santa Ana 3662,Entre Felix Paz Y Francisco Gurruchaga
7321,-31.41161093412935,-64.23537436685235,Av. Santa Ana 3892,Entre Diego Cala Y Av. Agustin Roque Arias
7322,-31.41149731776622,-64.23785802854881,Av. Santa Ana 4082,Esq. Guardia Nacional
7323,-31.4117147188623,-64.24156679676096,Av. Santa Ana 4350,Entre Juan Garcia Martinez Y Adolfo Davila (Fte. Vea)
7324,-31.41161646141967,-64.24346332447962,Av. Santa Ana 4420,Esq. Entre Adolfo Davila Y Alfonso Durand
7325,-31.41548267024714,-64.2584033961649,Manuel Namuncura 5500,Entre Sayhueque Y Pincen (Plaza Pq. Republica)
7326,-31.41549171387717,-64.26125315913883,Manuel Namuncura 5750,Esq. Antofagasta
7327,-31.41545072929143,-64.26358122929399,Manuel Namuncura 5900,Esq. Alto Alegre
7328,-31.41366714411073,-64.26373643408627,Alto Alegre 1000,Esq. Pichuin
7329,-31.41175557050136,-64.26378161428751,Alto Alegre 850,Esq. Santa Ana
7330,-31.40955343703166,-64.263858173036,Alto Alegre 775,Entre Formosa Y Cleto Aguirre
7331,-31.36627327006877,-64.15359296019186,Marco Del Pont,Esq. Av. Florencio Parravicini
7332,-31.36724202440701,-64.15701210106555,Av. Florencio Parravicini 3795,Esq. Bauchs
7333,-31.36823651555131,-64.1597036636308,Av. Florencio Parravicini 3451,Esq. Calle Publica
7334,-31.36923748266218,-64.1623382133642,Av. Florencio Parravicini 3141,Esq. Carlos Jimenez
7335,-31.37035756264555,-64.16542623341925,Av. Florencio Parravicini 2817,Esq. Enrique Muiño
7336,-31.37277788496024,-64.17195437532001,Av. Florencio Parravicini 2613,Esq. Hernandez Ramirez
7337,-31.37409625009688,-64.17199957800496,Hernandez Ramirez 290,Esq. Dr. Braun Menendez
7338,-31.37593903470433,-64.17216118985807,Ratti 2000,Esq. Cjal. Cabiche
7339,-31.37923345890394,-64.17217845084423,Toledo 1859,Esq. Alvarez De Las Casas
7340,-31.3810237877133,-64.17219877079594,Toledo 1707,Esq. Los Tintines
7341,-31.38253784663477,-64.1719940465007,Maracaibo 368,Entre Toledo Y Republica
7342,-31.38314356055617,-64.17003401027544,Maracaibo 528,Entre Pablo Rodriguez Y Acampis
7343,-31.38417920901802,-64.16952594581134,Republica Del Libano 3100,Entre Maracaibo Y Santiso Y Moscoso
7344,-31.38614026808433,-64.17037219684092,Republica Del Libano 3009,Esq. Abad E Illana
7345,-31.38759016194759,-64.16983603890849,Mauricio Yadarola 684,Esq. Republica De Siria
7346,-31.38884092051895,-64.16890951710906,Gino Galeotti 1105,Esq. Cortazar
7347,-31.39076386561136,-64.1697134180576,Gino Galeotti 917,Esq. Cramer
7348,-31.39238775849558,-64.17043098544409,Gino Galeotti 793,Esq. Carcaño
7349,-31.39391634503864,-64.17106410182616,Gino Galeotti 615,Esq. Augusto Lopez
7350,-31.39608461880091,-64.1719485877112,Gino Galeotti 419,Esq. Gianelli
7351,-31.40316256000118,-64.1739190708776,Felix Frias 1347,Esq. Cochabamba
7352,-31.40527990558597,-64.17310013363719,Felix Frias 1111,Esq. Buchardo
7353,-31.40726996959305,-64.17236419274778,Felix Frias 919,Esq. Ibarbalz
7354,-31.40920184659856,-64.17167568760632,Felix Frias 700,Esq. Libertad
7355,-31.41194965509356,-64.17329669468101,Ovidio Lagos 600,Esq. Sarmiento
7356,-31.41184697349451,-64.1760149755262,Sarmiento 400,Esq. Salta
7357,-31.41114854166798,-64.17826904117649,Sarmiento 261,Esq. Alvear
7358,-31.41039666001081,-64.18061153938096,Sarmiento 61,Fte. Cortada Republica De Israel
7359,-31.4099230422175,-64.18455841865045,Av. Gral. Paz 429,Entre Humberto Primo Y La Rioja
7360,-31.42089757193465,-64.18923504376667,Av. Velez Sarsfield 450,Casa Radical
7361,-31.42408871151991,-64.19052068572324,Av. Velez Sarsfield 780,Entre Laprida Y Achaval Rodriguez
7362,-31.42633612564569,-64.19145637548765,Av. Velez Sarsfield 984,Esq. Av. Pueyrredon
7363,-31.42550669906543,-64.194642481111,Av. Pueyrredon 450,Esq. Ramon Escuti
7364,-31.42438708598457,-64.19816510960453,Av. Pueyrredon 650,Entre Arturo M. Bas Y Gral. Artigas
7365,-31.42339984708528,-64.20145450102413,Av. Pueyrredon 990,Esq. Mariano Moreno
7366,-31.42259835982909,-64.20417974056257,Av. Pueyrredon 1160,Entre Paso De Los Andes Y Paraguay
7367,-31.42185340523532,-64.20649637117718,Av. Pueyrredon 1360,Esq. La Pampa
7368,-31.42099063856431,-64.20966551463137,Av. Pueyrredon 1682,Esq. Jose Miguel Urrutia
7369,-31.4203728535832,-64.21307510970718,Av. Pueyrredon 1930,Entre Ing. Juan Manuel Lopez Y Ocaña
7370,-31.41971149216034,-64.21754809096751,Av. Pueyrredon 2400,Esq. Olegario Correa (Fte Escuela Japon)
7371,-31.4197703088478,-64.22106433718523,Av. Pueyrredon 2670,Esq. Blamey Lafore
7372,-31.41940292428742,-64.22392518456402,Angelo De Peredo 2844,Entre Espora Y Leon Pinelo
7373,-31.41891189372111,-64.22651789374723,Angelo De Peredo 2944,Esq. Maestro Vidal
7374,-31.41837098086041,-64.22937894610878,Angelo De Peredo 3250,Entre Eduardo Maldonado Y Av. Los Platanos
7375,-31.41802276728419,-64.23120008020899,Angelo De Peredo 3400,Entre Dr. Miguel Carcaño Y Gaona
7376,-31.41568405800879,-64.23140380865766,Fructuoso Rivera 3572,Esq. Felix Paz
7377,-31.41520017529706,-64.23403282317099,Pedro Carrasco 3780,Esq. Miguel Caxaraville
7378,-31.41477287486439,-64.23630163880782,Pedro Carrasco 3900,Esq. Jeronimo Zelarrayan
7379,-31.41311885176707,-64.23808750523055,Francisco Araoz 803,Entre Av. Agustin Roque Arias Y Guardia Nacional
7380,-31.41202859697387,-64.23858601179823,Guardia Nacional 650,Esq. Av. Santa Ana
7381,-31.41125640870945,-64.24994633427242,Damaso Salvatierra,Esq. Aviador Locatelli
7382,-31.41347574460072,-64.25090876773224,Aviador Locatelli 950,Esq. Pichuin
7383,-31.41534295263227,-64.2509076215704,Aviador Locatelli 1050,Esq. Manuel Namuncura
7384,-31.41771871911772,-64.25090951801715,Aviador Locatelli 1144,Esq. Llanquelen
7385,-31.42024278640197,-64.2508555344363,Aviador Locatelli 1300,Esq. Sgto. Gomez
7386,-31.42042902896771,-64.25303202732128,Sgto. Gomez 4100,Esq. Aviador Valenti
7387,-31.42045732735802,-64.25546454596731,Sgto. Gomez 4300,Esq. Ancalan
7388,-31.42044527396389,-64.25795393263935,Sgto. Gomez 5500,Esq. Sayhueque
7389,-31.42044510634015,-64.26133251710036,Sgto. Gomez 5766,Esq. Antofagasta
7390,-31.42044934302987,-64.26345048280369,Sgto. Gomez 6000,Esq. Alto Alegre
7391,-31.42206148065671,-64.26385437169594,Alto Alegre 1366,Esq. Atilio Esteban Cattaneo
7392,-31.42401764537189,-64.2639366013161,Alto Alegre 1414,Esq. Aviador Bradley
7393,-31.4255349846943,-64.26392358652801,Alto Alegre 1530,Entre Angel Maria Zuloaga Y Santiago Germano
7394,-31.42658342790249,-64.2639510999554,Alto Alegre 1600,Esq. Viedma Y Recalde
7395,-31.4266305259685,-64.26532301260457,Viedma Y Recalde 6196,Esq. Arauco
7396,-31.42664083684511,-64.26721255720565,Viedma Y Recalde 6344,Esq. Los Tartagos
7397,-31.42665284486204,-64.26898450494586,Viedma Y Recalde 6590,Esq. Colectora
7398,-31.4254324706169,-64.26843680504558,Santiago Germano 6580,Esq. Rio Yuspe
7399,-31.42669878827525,-64.26762193874707,Viedma Y Recalde 6439,Esq. Los Tartagos
7400,-31.42668719604214,-64.26583230726274,Viedma Y Recalde 6209,Esq. Arauco
7401,-31.42671063568016,-64.26404884933304,Viedma Y Recalde 6000,Esq. Alto Alegre
7402,-31.42487163466416,-64.26375175185021,Alto Alegre 1509,Esq. Huasco
7403,-31.42253364999694,-64.26372046761755,Alto Alegre 1349,Esq. Aviador Bradley
7404,-31.42051536004025,-64.2615050711072,Sgto. Gomez 5827,Esq. Antofagasta
7405,-31.42050631474908,-64.25816235467394,Sgto. Gomez 5578,Entre Pincen Y Sayhueque
7406,-31.42051868731152,-64.2559477871265,Sgto. Gomez 4300,Esq. Ancalan
7407,-31.42049749630731,-64.2535698189846,Sgto. Gomez 4000,Esq. Aviador Valenti
7408,-31.42034155110859,-64.25079880893588,Aviador Locatelli 1300,Entre Sgto. Gomez Y Pineda (Regreso)
7409,-31.4180105673732,-64.25079054540477,Aviador Locatelli 1107,Esq. Llanquelen
7410,-31.41560383286293,-64.25081771559269,Aviador Locatelli 1050,Esq. Manuel Namuncura (Regreso)
7411,-31.4135522047139,-64.2508053264865,Aviador Locatelli 850,Esq. Pichuin
7412,-31.41186512134638,-64.25082988106693,Aviador Locatelli 600,Esq. Av. Santa Ana
7413,-31.41161015703396,-64.23583349324225,Av. Santa Ana 3927,Esq. Jeronimo Zelarrayan
7414,-31.41337756979583,-64.23611061184512,Jeronimo Zelarrayan 696,Esq. Pedro Domingo Isnardi
7415,-31.41516563898903,-64.23447169976764,Pedro Carrasco 3845,Esq. Juan Terrada
7416,-31.41564066690664,-64.2318925845123,Pedro Carrasco 3783,Esq. Miguel Caxaraville
7417,-31.41597216367257,-64.23038822750992,Pedro Carrasco 3669,Esq. Francisco Gurruchaga
7418,-31.41711026902355,-64.22940942471271,Av. Los Platanos 1034,Esq. Tristan Echegaray
7419,-31.41859824503733,-64.22848795393513,Angelo Peredo 3190,Entre Eduardo Maldonado Y Comechingones
7420,-31.41883601944677,-64.22728578859657,Angelo Peredo 2925,Esq. Maestro Vidal
7421,-31.41993013561526,-64.22161930295132,Angelo Peredo 2750,Esq. Blamey Lafore
7422,-31.41990675419131,-64.21779328749462,Av. Pueyrredon 2521,Esq. Olegario Correa (Fte Escuela Japon)
7423,-31.42007921137192,-64.21605137435226,Av. Pueyrredon 2200,Entre Hipolito Vieytes Y Punta Lara
7424,-31.42053255323658,-64.21278266909341,Av. Pueyrredon 1911,Esq. Ing. Juan M. Lopez
7425,-31.42096203127228,-64.21028562632965,Av. Pueyrredon 1713,Esq. Jose Miguel Urrutia
7426,-31.42174639437654,-64.20728606870361,Av. Pueyrredon 1453,Entre Santa Cruz Y La Pampa
7427,-31.42252617618556,-64.20472334903332,Av. Pueyrredon 1177,Esq. Paraguay
7428,-31.42336296644127,-64.20195121254392,Av. Pueyrredon 1065,Entre Paso De Los Andes Y Mariano Moreno
7429,-31.42507257320913,-64.1964733516034,Av. Pueyrredon 651,Entre Bolivar Y Arturo M. Bas
7430,-31.42566162278346,-64.19440619573574,Av. Pueyrredon 453,Entre Ramon Escuti Y Av. Marcelo T. De Alvear
7431,-31.42369541371213,-64.19305970555659,Av. Marcelo T. De Alvear 800,Entre Achaval Rodriguez Y Pje. Revol
7432,-31.42191753729302,-64.19177120012131,Av. Marcelo T. De Alvear 585,Esq. San Luis
7433,-31.42125101923734,-64.19064460010487,Av. Marcelo T. De Alvear 465,Esq. Bv. San Juan
7434,-31.41542213083773,-64.18831163719723,Gral. Manuel Belgrano 49,Entre 27 De Abril Y Dean Funes
7435,-31.41297753219229,-64.18722989900579,Tucuman 158,Entre 9 De Julio Y Av. Colon
7436,-31.39654896234694,-64.17333884208524,Republica De Siria 534,Entre Alejandro Aguado Y Gianelli
7437,-31.39396369099049,-64.17229544972528,Republica De Siria 592,Esq. Augusto Lopez
7438,-31.39172337411052,-64.17133597118507,Republica De Siria 792,Esq. Cura Brochero
7439,-31.3897274894589,-64.17052196784329,Republica De Siria 996,Esq. Barraco Marmol
7440,-31.38690477976944,-64.1693167747307,Republica De Siria 1200,Entre Yadarola Y Abad E Illana
7441,-31.38485006339089,-64.16844630878562,Republica De Siria 1400,Esq. Santiso Y Moscoso
7442,-31.38357457548828,-64.1678977164105,Republica De Siria 1594,Esq. Obispo Carranza
7443,-31.38204694566264,-64.16938205281788,Obispo Carranza 1598,Esq. Nogolmas
7444,-31.38039950381116,-64.17038566452754,Obispo Carranza 1696,Entre Los Tintines Y Av. Dr. Arturo Capdevilla
7445,-31.37964510724684,-64.17083457737374,Obispo Carranza 1794,Esq. Alvarez De Las Casas
7446,-31.37808647886871,-64.17140773884934,Obispo Carranza 2000,Esq. Martinez De Tineo
7447,-31.37648915063124,-64.17125549681472,Obispo Carranza 2200,Esq. Cjal. Cabiche
2748,-31.37490167206754,-64.17171324035505,Ratti 2430,Esq. Cjal. Cabiche
7449,-31.37326496052391,-64.17231011421063,Hernandez Ramirez 200,Esq. Av. Florencio Parravicini
7450,-31.37220679872273,-64.16976652152917,Av. Florencio Parravicini 2777,Esq. Enrique Martinez Paz
7451,-31.3712529536084,-64.16721379932154,Av. Florencio Parravicini 3000,Esq. Guillermo Bataglia
7452,-31.36997092259906,-64.16375844482694,Av. Florencio Parravicini 3300,Esq. Luis Arata
7453,-31.36867596097036,-64.16046052351092,Av. Florencio Parravicini 3548,Esq. Rafael Pombo
7454,-31.36758932541964,-64.15741440678369,Av. Florencio Parravicini 3690,Esq. Bauchs
7455,-31.36665926911647,-64.15389593105962,Av. Florencio Parravicini 3800,Esq. Marco Del Pont
7456,-31.36602489653771,-64.15149445322696,Av. Agustin Ravello 1200,Esq Francisco Del Prado
7457,-31.36558928715619,-64.14835055284254,Av. Agustin Ravello 1100,Esq. Av. Leandro N. Alem
7458,-31.36780711545076,-64.14900588742782,Av. Leandro N. Alem 3643,Esq Jose Pons
7459,-31.3700328520262,-64.14983446676021,Av. Leandro N. Alem 3395,
7460,-31.37248692257646,-64.15076450789617,Av. Leandro N. Alem 3202,Esq E. Magan
7461,-31.37449330839503,-64.15142599159633,Av. Leandro N. Alem 3011,Esq San Francisco
7462,-31.3764137188956,-64.15213847937797,Av. Leandro N. Alem 2815,Esq J. Montaña
7463,-31.37817145969254,-64.15273610908176,Av. Leandro N. Alem 2613,Esq Capdevila
7464,-31.37975910757421,-64.15406233376056,Av. Leandro N. Alem 2295,
7465,-31.38159057792164,-64.15567019516673,Av. Leandro N. Alem 2007,Esq Oruro
7466,-31.38433110016117,-64.15818677187444,Av. Leandro N. Alem 1763,Pasando Guanahani
7467,-31.38594521096415,-64.15960165103525,Av. Leandro N. Alem 1641,Esq Diagonal Ica
7468,-31.38786225194406,-64.16125476632028,Av. Leandro N. Alem 1411,Esq J. Tissera
7469,-31.38957206412702,-64.16273901819203,Av. Leandro N. Alem 1221,Esq Yadarola
7470,-31.39123261754259,-64.16425819723457,Av. Leandro N. Alem 1035,Esq B. Marmol
7471,-31.39300015065041,-64.16586020170666,Av. Leandro N. Alem 835,Esq Cura Brochero
7472,-31.39448614573291,-64.16711803310817,Av. Leandro N. Alem 667,Esq Padre Grote
7473,-31.39657460067423,-64.16904289829257,Av. Leandro N. Alem 459,Entre Agüero Y Gianelli
7474,-31.39875593357517,-64.17096124418995,Av. Leandro N. Alem,Esq Magariños Cervantes
7475,-31.42896189826801,-64.19259285935452,Av. Velez Sarsfield 1170,Esq. Brasil
7476,-31.43215111906111,-64.19392602074163,Av. Velez Sarsfield 1460,Plaza De Las Americas
7477,-31.43697225584038,-64.19597269150053,Av. Velez Sarsfield,Frente Al Disco (Pasando Pz. Americas)
7478,-31.44092624073998,-64.19699848673557,Av. Velez Sarsfield,Entre Romagosa Y Finocchietto
7479,-31.44679672392485,-64.19887402297167,Av. Velez Sarsfield 3172,Esq Jose Pizarro
7480,-31.44883506414799,-64.19955674077701,Av. Velez Sarsfield 3320,Dr. Lazaro Langer
7481,-31.45188355563503,-64.20060515057132,Av. Velez Sarsfield 3620,Dr. Oscar Cocca
7482,-31.45363253230856,-64.2009781547529,Av. Velez Sarsfield,Esq. Tafi
7483,-31.45579326055817,-64.20116066076156,Av. Velez  Sarsfield 3884,(Darsie)
7484,-31.45783497701073,-64.20090774475345,Av. Velez Sarsfield 4150,(Fte. Mariano Max)
7485,-31.46194885758172,-64.20195783004345,Av. Velez Sarsfield 4350,Esq. Bermudas
7486,-31.47100494895594,-64.20446590739115,Av. Velez Sarsfield,Esq. Defensa (Pasando Circunvalacion)
7487,-31.47514988693989,-64.2026426507618,Av. Velez Sarsfield 5000,Esq Reconquista (Pasando Estac Esso)
7488,-31.47729036118441,-64.20278304211331,Av. Velez Sarsfield 5200,Esq Arica
7489,-31.4799694861626,-64.20283696911143,Av. Velez Sarsfield 5746,Esq De Mauro
7490,-31.48231911406543,-64.20351962863216,Av. Velez Sarsfield 5876,Esq Rio Quinto 
7491,-31.48362537322737,-64.20446629624288,Laboulaye 16,Esq Bower
7492,-31.48357338640041,-64.20595482538815,Laboulaye,Esq Canals 
7493,-31.48355217349925,-64.2078840642808,Laboulaye 238,Esq Ischilin 
7494,-31.48352038543246,-64.20913939125444,Laboulaye 324,Esq Thea
7495,-31.48349838382271,-64.21101395573606,Laboulaye 420,Esq Virgen De Fatima  Fte  Plaza Comercial
7496,-31.48344135046764,-64.21320684228188,Laboulaye 548,Esq La Falda
7497,-31.48143023738665,-64.21308264638213,La Falda 5803,Esq Icho Cruz
7498,-31.47918144520211,-64.21250865895352,La Falda 5559,Esq Gobernacion 
7499,-31.47823182049753,-64.2136060494368,Gobernacion 680,Esq Calamuchita
7500,-31.47779430995965,-64.21585272507254,Gobernacion 934,Esq Barranquilla
7501,-31.47735478431327,-64.21806369816275,Gobernacion 994,Esq Pilcomayo 
7502,-31.47679877545326,-64.2208386419463,Gobernacion 1196,Esq Neiva
7503,-31.47633970328367,-64.22315649651327,Gobernacion,Esq Rio Negro
7504,-31.47553233647946,-64.2210439477898,Av. De Mayo 1211,Esq. Neiva
7505,-31.47612893008186,-64.21806616267028,Av. De Mayo 1003,Esq. Pilcomayo
7506,-31.47670110017544,-64.21515021649125,Av. De Mayo 811,Esq Arani
7507,-31.47728100090021,-64.2122815902414,Av. De Mayo 633,Esq. La Falda
7508,-31.47931694084686,-64.21263887028906,La Falda 5576,Esq De Mauro
7509,-31.48144958055936,-64.21308655307709,La Falda 5820,Esq Icho Cruz
7510,-31.48331619134336,-64.21340385726307,La Falda 5886,Esq Laboulaye
7511,-31.48356406891895,-64.21110034774313,Laboulaye,Esq Virgen De Fatima
7512,-31.48360379076605,-64.2094886122938,Laboulaye 337,Esq Thea
7513,-31.48362839369185,-64.20815052101719,Laboulaye 275,Esq Ischilin
7514,-31.4836590378271,-64.20630063006956,Laboulaye 113,Esq Canals
7515,-31.48368860119305,-64.20499805900884,Laboulaye,Esq Bower
7516,-31.48300755518572,-64.20356358888067,Av. Velez Sarsfield 5945,Esq Rio V
7517,-31.48114050760781,-64.20299999631266,Av. Velez Sarsfield 5555,(Fte Systel)
7518,-31.4776325317323,-64.20256487756374,Av. Velez Sarsfield 5521,Esq Arica
7519,-31.47562041720696,-64.20244565606377,Av. Velez Sarsfield 5837,(Esso)
7520,-31.47071111296528,-64.20410297416592,Av. Velez Sarsfield,Esq Defensa (Magnetti Marelli)
7521,-31.46080845586274,-64.20143906883821,Av. Velez Sarsfield 4200,(Fte Cibe)
7522,-31.45812148761882,-64.20076727167833,Av. Velez Sarsfield 4337,(Fte Mariano Max)
7523,-31.45470230922114,-64.20103938461676,Av. Velez Sarsfield 3789,"Esq Publica ""B"""
7524,-31.45177350727963,-64.2004025683781,Av. Velez Sarsfield 3635,Esq Tte. Pedro Beam
7525,-31.44970558467225,-64.19965605345088,Av. Velez Sarsfield 3467,Esq J.Drago
7526,-31.44840013248472,-64.1992005618477,Av. Velez Sarsfield 3263,Esq Hueyo
7527,-31.44539197365368,-64.19816314758539,Av. Velez Sarsfield 3055,Esq J.Diaz
7528,-31.44124846533305,-64.19684558539645,Av. Velez Sarsfield,Fte Pablo Pizurno
7529,-31.43662136849751,-64.19526324997895,Av. Velez Sarsfield,Esq Haya De La Torre (Fac. Cs. Exactas)
7530,-31.43270569630547,-64.19359767317229,Av. Velez Sarsfield 1550,Esq A. Olmos (Pza Americas)
7531,-31.43133638306282,-64.19506284380734,Gral. Manuel Belgrano 1421,Esq S. Temple
7532,-31.42896549230947,-64.19406502242059,Gral. Manuel Belgrano 1275,Esq Peru
7533,-31.4267427625963,-64.19316977932924,Gral. Manuel Belgrano 1103,Esq Peredo
7534,-31.42438659323683,-64.19219892055987,Gral. Manuel Belgrano 827,Esq Achaval Rodriguez
7535,-31.42065683003454,-64.18996927213516,Gral. Manuel Belgrano,Esq Bv. San Juan
7536,-31.4054971483247,-64.17322347143931,Buchardo 990,Esq F. Frias
7537,-31.40456254524088,-64.1698313692691,Buchardo 1250,Esq J. Rios (Hosp. T C. De Allende)
7538,-31.40246342464156,-64.17006798415389,Jacinto Rios 1290,Esq Cochabamba
7539,-31.40042903615035,-64.17079551339536,Jacinto Rios 1495,Esq Suipacha
7540,-31.39827763702378,-64.17033666813762,Av. Leandro N. Alem 292,Esq Aguado
7541,-31.39553271461969,-64.16792786159105,Av. Leandro N. Alem 550,Esq A. Lopez (Gimnasio Rafael Nuñez)
7542,-31.39268424588207,-64.16537042098334,Av. Leandro N. Alem 886,Esq A. Cramer
7543,-31.38989695229074,-64.1629040761081,Av. Leandro N. Alem 1158,Esq M. Yadarola
7544,-31.38734348297957,-64.16066037186043,Av. Leandro N. Alem 1490,Esq Santiso Y Moscoso
7545,-31.38392098555079,-64.15764104826184,Av. Leandro N. Alem 1766,Esq Guanahani
7546,-31.38189039646267,-64.15588435346774,Av. Leandro N. Alem 1970,Esq Oruro
7547,-31.3801920298066,-64.15430933118311,Av. Leandro N. Alem 2306,Esq Setubal
7548,-31.37857500342835,-64.15294283225494,Av. Leandro N. Alem 2580,Esq Capdevila
7549,-31.37682994787346,-64.15214833084518,Av. Leandro N. Alem 2770,Esq J. Montaña
7550,-31.37480042777733,-64.15139471914576,Av. Leandro N. Alem 2994,Esq San Francisco
7551,-31.37287215984231,-64.15071287883738,Av. Leandro N. Alem 3186,Esq Ecolastico Magan
7552,-31.36977918973851,-64.1495303413558,Av. Leandro N. Alem 3480,Esq Domingo De La Gandara
7553,-31.36776906591442,-64.14876058717687,Av. Leandro N. Alem 3640,Esq Jose Piris
7554,-31.36587889487833,-64.14814454982213,Av. Leandro N. Alem 3740,Esq Rancagua
7555,-31.3657135140358,-64.15101331589683,Av. Agustin Ravello 1217,Esq Francisco Del Prado
7556,-31.36629338777743,-64.15325922569686,Av. Agustin Ravello 1119,Esq Marco Del Pont
7557,-31.50520383981483,-64.19340109680174,Principal  Villa Angelelli Ii Esq Publica,Plaza Las Gemelas
7558,-31.50514521032092,-64.19082559294323,Principal Esq Caminno San Antonio,Frente Arco De Entrada
7559,-31.50022062504758,-64.19096694363462,Villa Angelelli  I Publica Esq Publica,Frente Tratamientos Cloacales
7560,-31.49941716385385,-64.19248182020132,Principal Esq Publica,"Manzana ""5"""
7561,-31.4993872653616,-64.19425315306115,Principal Esq Publica,"Manzana ""4"""
7562,-31.49942024928471,-64.1958888813776,Principal Esq Publica,"Manzana ""2"""
7563,-31.49941800280261,-64.19871680772658,Principal S/N,Frente Upas (Dispensario) N 15
7564,-31.49937932988922,-64.20129381589793,Hogar Iii Principal Esq Publica,"Manzana ""63"""
7565,-31.49942243693999,-64.20302866630223,Hogar Iii Principal Esq Publica,"Manzana ""57"""
7566,-31.4994343682054,-64.2043430834803,Hogar Iii Principal Esq Publica,"Manazana ""51"""
7567,-31.49943812288448,-64.20567463044243,Hogar Iii Principal Esq Publica,"Manzana "" 45"""
7568,-31.49944588576244,-64.20698339680348,Hogar Iii Principal Esq Publica,"Manzana ""39"""
